Tanggal,Provinsi,Kasus Aktif
3/21/2020,Bali,2
3/22/2020,Bali,1
3/23/2020,Bali,4
3/24/2020,Bali,4
3/25/2020,Bali,7
3/26/2020,Bali,7
3/27/2020,Bali,7
3/28/2020,Bali,7
3/29/2020,Bali,8
3/30/2020,Bali,17
3/31/2020,Bali,17
4/1/2020,Bali,13
4/2/2020,Bali,13
4/3/2020,Bali,15
4/4/2020,Bali,20
4/5/2020,Bali,15
4/6/2020,Bali,23
4/7/2020,Bali,23
4/8/2020,Bali,29
4/9/2020,Bali,43
4/10/2020,Bali,54
4/11/2020,Bali,58
4/12/2020,Bali,60
4/13/2020,Bali,64
4/14/2020,Bali,69
4/15/2020,Bali,73
4/16/2020,Bali,79
4/17/2020,Bali,86
4/18/2020,Bali,92
4/19/2020,Bali,94
4/20/2020,Bali,95
4/21/2020,Bali,105
4/22/2020,Bali,101
4/23/2020,Bali,108
4/24/2020,Bali,118
4/25/2020,Bali,109
4/26/2020,Bali,107
4/27/2020,Bali,109
4/28/2020,Bali,123
4/29/2020,Bali,115
4/30/2020,Bali,105
5/1/2020,Bali,110
5/2/2020,Bali,104
5/3/2020,Bali,107
5/4/2020,Bali,108
5/5/2020,Bali,113
5/6/2020,Bali,107
5/7/2020,Bali,100
5/8/2020,Bali,101
5/9/2020,Bali,105
5/10/2020,Bali,103
5/11/2020,Bali,100
5/12/2020,Bali,109
5/13/2020,Bali,108
5/14/2020,Bali,110
5/15/2020,Bali,107
5/16/2020,Bali,99
5/17/2020,Bali,94
5/18/2020,Bali,98
5/19/2020,Bali,92
5/20/2020,Bali,91
5/21/2020,Bali,90
5/22/2020,Bali,92
5/23/2020,Bali,97
5/24/2020,Bali,97
5/25/2020,Bali,97
5/26/2020,Bali,108
5/27/2020,Bali,109
5/28/2020,Bali,102
5/29/2020,Bali,119
5/30/2020,Bali,123
5/31/2020,Bali,132
6/1/2020,Bali,143
6/2/2020,Bali,148
6/3/2020,Bali,136
6/4/2020,Bali,141
6/5/2020,Bali,150
6/6/2020,Bali,181
6/7/2020,Bali,204
6/8/2020,Bali,212
6/9/2020,Bali,194
6/10/2020,Bali,223
6/11/2020,Bali,230
6/12/2020,Bali,242
6/13/2020,Bali,255
6/14/2020,Bali,261
6/15/2020,Bali,252
6/16/2020,Bali,266
6/17/2020,Bali,281
6/18/2020,Bali,336
6/19/2020,Bali,404
6/20/2020,Bali,420
6/21/2020,Bali,438
6/22/2020,Bali,456
6/23/2020,Bali,468
6/24/2020,Bali,503
6/25/2020,Bali,546
6/26/2020,Bali,522
6/27/2020,Bali,607
6/28/2020,Bali,630
6/29/2020,Bali,648
6/30/2020,Bali,681
7/1/2020,Bali,652
7/2/2020,Bali,749
7/3/2020,Bali,777
7/4/2020,Bali,842
7/5/2020,Bali,862
7/6/2020,Bali,903
7/7/2020,Bali,881
7/8/2020,Bali,867
7/9/2020,Bali,827
7/10/2020,Bali,882
7/11/2020,Bali,768
7/12/2020,Bali,757
7/13/2020,Bali,722
7/14/2020,Bali,759
7/15/2020,Bali,779
7/16/2020,Bali,782
7/17/2020,Bali,777
7/18/2020,Bali,781
7/19/2020,Bali,713
7/20/2020,Bali,679
7/21/2020,Bali,700
7/22/2020,Bali,710
7/23/2020,Bali,696
7/24/2020,Bali,688
7/25/2020,Bali,658
7/26/2020,Bali,620
7/27/2020,Bali,601
7/28/2020,Bali,574
7/29/2020,Bali,551
7/30/2020,Bali,524
7/31/2020,Bali,483
8/1/2020,Bali,476
8/2/2020,Bali,469
8/3/2020,Bali,455
8/4/2020,Bali,445
8/5/2020,Bali,439
8/6/2020,Bali,428
8/7/2020,Bali,425
8/8/2020,Bali,431
8/9/2020,Bali,461
8/10/2020,Bali,460
8/11/2020,Bali,457
8/12/2020,Bali,455
8/13/2020,Bali,453
8/14/2020,Bali,447
8/15/2020,Bali,449
8/16/2020,Bali,437
8/17/2020,Bali,436
8/18/2020,Bali,459
8/19/2020,Bali,468
8/20/2020,Bali,490
8/21/2020,Bali,503
8/22/2020,Bali,513
8/23/2020,Bali,508
8/24/2020,Bali,517
8/25/2020,Bali,538
8/26/2020,Bali,555
8/27/2020,Bali,561
8/28/2020,Bali,581
8/29/2020,Bali,600
8/30/2020,Bali,658
8/31/2020,Bali,705
9/1/2020,Bali,763
9/2/2020,Bali,826
9/3/2020,Bali,879
9/4/2020,Bali,985
9/5/2020,Bali,1046
9/6/2020,Bali,1090
9/7/2020,Bali,1158
9/8/2020,Bali,1196
9/9/2020,Bali,1259
9/10/2020,Bali,1246
9/11/2020,Bali,1288
9/12/2020,Bali,1352
9/13/2020,Bali,1361
9/14/2020,Bali,1351
9/15/2020,Bali,1359
9/16/2020,Bali,1354
9/17/2020,Bali,1319
9/18/2020,Bali,1271
9/19/2020,Bali,1209
9/20/2020,Bali,1195
9/21/2020,Bali,1248
9/22/2020,Bali,1230
9/23/2020,Bali,1267
9/24/2020,Bali,1250
9/25/2020,Bali,1316
9/26/2020,Bali,1290
9/27/2020,Bali,1291
9/28/2020,Bali,1250
9/29/2020,Bali,1225
9/30/2020,Bali,1238
10/1/2020,Bali,1254
10/2/2020,Bali,1287
10/3/2020,Bali,1281
10/4/2020,Bali,1258
10/5/2020,Bali,1210
10/6/2020,Bali,1174
10/7/2020,Bali,1154
10/8/2020,Bali,1129
10/9/2020,Bali,1125
10/10/2020,Bali,1110
10/11/2020,Bali,1118
10/12/2020,Bali,1070
10/13/2020,Bali,997
10/14/2020,Bali,958
10/15/2020,Bali,900
10/16/2020,Bali,858
10/17/2020,Bali,849
10/18/2020,Bali,842
10/19/2020,Bali,848
10/20/2020,Bali,816
10/21/2020,Bali,806
10/22/2020,Bali,793
10/23/2020,Bali,787
10/24/2020,Bali,764
10/25/2020,Bali,790
10/26/2020,Bali,796
10/27/2020,Bali,781
10/28/2020,Bali,811
10/29/2020,Bali,812
10/30/2020,Bali,766
10/31/2020,Bali,853
11/1/2020,Bali,751
11/2/2020,Bali,689
11/3/2020,Bali,667
11/4/2020,Bali,662
11/5/2020,Bali,617
11/6/2020,Bali,607
11/7/2020,Bali,625
11/8/2020,Bali,621
11/9/2020,Bali,618
11/10/2020,Bali,660
11/11/2020,Bali,617
11/12/2020,Bali,655
11/13/2020,Bali,663
11/14/2020,Bali,698
11/15/2020,Bali,663
11/16/2020,Bali,660
11/17/2020,Bali,653
11/18/2020,Bali,636
11/19/2020,Bali,658
11/20/2020,Bali,663
11/21/2020,Bali,684
11/22/2020,Bali,725
11/23/2020,Bali,727
11/24/2020,Bali,732
11/25/2020,Bali,758
11/26/2020,Bali,814
11/27/2020,Bali,840
11/28/2020,Bali,835
11/29/2020,Bali,887
11/30/2020,Bali,859
12/1/2020,Bali,911
12/2/2020,Bali,1018
12/3/2020,Bali,1118
12/4/2020,Bali,1168
12/5/2020,Bali,1123
12/6/2020,Bali,1157
12/7/2020,Bali,944
12/8/2020,Bali,890
12/9/2020,Bali,927
12/10/2020,Bali,936
12/11/2020,Bali,926
12/12/2020,Bali,898
12/13/2020,Bali,904
12/14/2020,Bali,879
12/15/2020,Bali,875
12/16/2020,Bali,872
12/17/2020,Bali,901
12/18/2020,Bali,941
12/19/2020,Bali,951
12/20/2020,Bali,955
12/21/2020,Bali,971
12/22/2020,Bali,921
12/23/2020,Bali,946
12/24/2020,Bali,939
12/25/2020,Bali,941
12/26/2020,Bali,929
12/27/2020,Bali,894
12/28/2020,Bali,897
12/29/2020,Bali,926
12/30/2020,Bali,967
12/31/2020,Bali,1043
1/1/2021,Bali,1050
1/2/2021,Bali,1082
1/3/2021,Bali,1121
1/4/2021,Bali,1101
1/5/2021,Bali,1156
1/6/2021,Bali,1185
1/7/2021,Bali,1232
1/8/2021,Bali,1345
1/9/2021,Bali,1420
1/10/2021,Bali,1474
1/11/2021,Bali,1561
1/12/2021,Bali,1769
1/13/2021,Bali,1910
1/14/2021,Bali,1957
1/15/2021,Bali,2060
1/16/2021,Bali,2227
1/17/2021,Bali,2359
1/18/2021,Bali,2342
1/19/2021,Bali,2356
1/20/2021,Bali,2598
1/21/2021,Bali,2852
1/22/2021,Bali,2927
1/23/2021,Bali,2906
1/24/2021,Bali,2973
1/25/2021,Bali,2843
1/26/2021,Bali,3147
1/27/2021,Bali,3432
1/28/2021,Bali,3502
1/29/2021,Bali,3603
1/30/2021,Bali,3553
1/31/2021,Bali,3512
2/1/2021,Bali,3493
2/2/2021,Bali,3424
2/3/2021,Bali,3440
2/4/2021,Bali,3282
2/5/2021,Bali,3315
2/6/2021,Bali,3116
2/7/2021,Bali,3109
2/8/2021,Bali,2901
2/9/2021,Bali,3075
2/10/2021,Bali,3053
2/11/2021,Bali,2990
2/12/2021,Bali,2977
2/13/2021,Bali,2893
2/14/2021,Bali,2797
2/15/2021,Bali,2734
2/16/2021,Bali,2685
2/17/2021,Bali,2812
2/18/2021,Bali,2762
2/19/2021,Bali,2635
2/20/2021,Bali,2361
2/21/2021,Bali,2404
2/22/2021,Bali,2348
2/23/2021,Bali,2317
2/24/2021,Bali,2325
2/25/2021,Bali,2289
2/26/2021,Bali,2344
2/27/2021,Bali,2142
2/28/2021,Bali,2219
3/1/2021,Bali,2144
3/2/2021,Bali,2078
3/3/2021,Bali,2046
3/4/2021,Bali,2041
3/5/2021,Bali,1997
3/6/2021,Bali,1926
3/7/2021,Bali,1855
3/8/2021,Bali,1815
3/9/2021,Bali,1782
3/10/2021,Bali,1802
3/11/2021,Bali,1810
3/12/2021,Bali,1767
3/13/2021,Bali,1760
3/14/2021,Bali,1760
3/15/2021,Bali,1625
3/16/2021,Bali,1474
3/17/2021,Bali,1414
3/18/2021,Bali,1523
3/19/2021,Bali,1512
3/20/2021,Bali,1436
3/21/2021,Bali,1479
3/22/2021,Bali,1454
3/23/2021,Bali,1487
3/24/2021,Bali,1534
3/25/2021,Bali,1594
3/26/2021,Bali,1614
3/27/2021,Bali,1629
3/28/2021,Bali,1601
3/29/2021,Bali,1531
3/30/2021,Bali,1531
3/31/2021,Bali,1573
4/1/2021,Bali,1554
4/2/2021,Bali,1582
4/3/2021,Bali,1539
4/4/2021,Bali,1559
4/5/2021,Bali,1569
4/6/2021,Bali,1566
4/7/2021,Bali,1622
4/8/2021,Bali,1607
4/9/2021,Bali,1639
4/10/2021,Bali,1662
4/11/2021,Bali,1656
4/12/2021,Bali,1659
4/13/2021,Bali,1680
4/14/2021,Bali,1729
4/15/2021,Bali,1748
4/16/2021,Bali,1622
4/17/2021,Bali,1611
4/18/2021,Bali,1593
4/19/2021,Bali,1491
4/20/2021,Bali,1418
4/21/2021,Bali,1454
4/22/2021,Bali,1393
4/23/2021,Bali,1374
4/24/2021,Bali,1390
4/25/2021,Bali,1374
4/26/2021,Bali,1298
4/27/2021,Bali,1311
4/28/2021,Bali,1336
4/29/2021,Bali,1290
4/30/2021,Bali,1283
5/1/2021,Bali,1254
5/2/2021,Bali,1236
5/3/2021,Bali,1221
5/4/2021,Bali,1238
5/5/2021,Bali,1255
5/6/2021,Bali,1252
5/7/2021,Bali,1190
5/8/2021,Bali,1193
5/9/2021,Bali,1172
5/10/2021,Bali,1123
5/11/2021,Bali,1119
5/12/2021,Bali,1118
5/13/2021,Bali,1134
5/14/2021,Bali,1082
5/15/2021,Bali,1001
5/16/2021,Bali,993
5/17/2021,Bali,949
5/18/2021,Bali,921
5/19/2021,Bali,899
5/20/2021,Bali,876
5/21/2021,Bali,817
5/22/2021,Bali,777
5/23/2021,Bali,791
5/24/2021,Bali,786
5/25/2021,Bali,760
5/26/2021,Bali,773
5/27/2021,Bali,735
5/28/2021,Bali,717
5/29/2021,Bali,691
5/30/2021,Bali,671
5/31/2021,Bali,634
6/1/2021,Bali,611
6/2/2021,Bali,568
6/3/2021,Bali,543
6/4/2021,Bali,516
6/5/2021,Bali,500
6/6/2021,Bali,473
6/7/2021,Bali,464
6/8/2021,Bali,455
6/9/2021,Bali,437
6/10/2021,Bali,439
6/11/2021,Bali,423
6/12/2021,Bali,407
6/13/2021,Bali,406
6/14/2021,Bali,394
6/15/2021,Bali,417
6/16/2021,Bali,460
6/17/2021,Bali,485
6/18/2021,Bali,524
6/19/2021,Bali,637
6/20/2021,Bali,704
6/21/2021,Bali,734
6/22/2021,Bali,810
6/23/2021,Bali,919
6/24/2021,Bali,1028
6/25/2021,Bali,1157
6/26/2021,Bali,1310
6/27/2021,Bali,1408
6/28/2021,Bali,1464
6/29/2021,Bali,1599
6/30/2021,Bali,1707
7/1/2021,Bali,1892
7/2/2021,Bali,2050
7/3/2021,Bali,2140
7/4/2021,Bali,2360
7/5/2021,Bali,2553
7/6/2021,Bali,2703
7/7/2021,Bali,2990
7/8/2021,Bali,3293
7/9/2021,Bali,3641
7/10/2021,Bali,4015
7/11/2021,Bali,4269
7/12/2021,Bali,4596
7/13/2021,Bali,4939
7/14/2021,Bali,5394
7/15/2021,Bali,5803
7/16/2021,Bali,6191
7/17/2021,Bali,6658
7/18/2021,Bali,7117
7/19/2021,Bali,7312
7/20/2021,Bali,7636
7/21/2021,Bali,8066
7/22/2021,Bali,8631
7/23/2021,Bali,9320
7/24/2021,Bali,9656
7/25/2021,Bali,9922
7/26/2021,Bali,10172
7/27/2021,Bali,10624
7/28/2021,Bali,11077
7/29/2021,Bali,11561
7/30/2021,Bali,12078
7/31/2021,Bali,12416
8/1/2021,Bali,12690
8/2/2021,Bali,12917
8/3/2021,Bali,13344
8/4/2021,Bali,13594
8/5/2021,Bali,13803
8/6/2021,Bali,13475
8/7/2021,Bali,13202
8/8/2021,Bali,13082
8/9/2021,Bali,12937
8/10/2021,Bali,12736
8/11/2021,Bali,12831
8/12/2021,Bali,12592
8/13/2021,Bali,12327
8/14/2021,Bali,12444
8/15/2021,Bali,11426
8/16/2021,Bali,11303
8/17/2021,Bali,11206
8/18/2021,Bali,10720
8/19/2021,Bali,10665
8/20/2021,Bali,10387
8/21/2021,Bali,9982
8/22/2021,Bali,9458
8/23/2021,Bali,8814
8/24/2021,Bali,8736
8/25/2021,Bali,8599
8/26/2021,Bali,8163
8/27/2021,Bali,7991
8/28/2021,Bali,7607
8/29/2021,Bali,6933
8/30/2021,Bali,6322
8/31/2021,Bali,6425
9/1/2021,Bali,6371
9/2/2021,Bali,5991
9/3/2021,Bali,5738
9/4/2021,Bali,5258
9/5/2021,Bali,5034
9/6/2021,Bali,4871
9/7/2021,Bali,4790
9/8/2021,Bali,4770
9/9/2021,Bali,4606
9/10/2021,Bali,4437
9/11/2021,Bali,4319
9/12/2021,Bali,4121
9/13/2021,Bali,3876
9/14/2021,Bali,3401
9/15/2021,Bali,2765
9/16/2021,Bali,2345
9/17/2021,Bali,2285
9/18/2021,Bali,2211
9/19/2021,Bali,2140
9/20/2021,Bali,2001
9/21/2021,Bali,1902
9/22/2021,Bali,1782
9/23/2021,Bali,1672
9/24/2021,Bali,1629
9/25/2021,Bali,1576
9/26/2021,Bali,1514
9/27/2021,Bali,1438
9/28/2021,Bali,1259
9/29/2021,Bali,1160
9/30/2021,Bali,1012
3/21/2020,Banten,40
3/22/2020,Banten,43
3/23/2020,Banten,52
3/24/2020,Banten,60
3/25/2020,Banten,62
3/26/2020,Banten,62
3/27/2020,Banten,79
3/28/2020,Banten,98
3/29/2020,Banten,101
3/30/2020,Banten,123
3/31/2020,Banten,136
4/1/2020,Banten,131
4/2/2020,Banten,143
4/3/2020,Banten,149
4/4/2020,Banten,149
4/5/2020,Banten,153
4/6/2020,Banten,163
4/7/2020,Banten,169
4/8/2020,Banten,187
4/9/2020,Banten,191
4/10/2020,Banten,215
4/11/2020,Banten,251
4/12/2020,Banten,253
4/13/2020,Banten,256
4/14/2020,Banten,251
4/15/2020,Banten,249
4/16/2020,Banten,258
4/17/2020,Banten,268
4/18/2020,Banten,278
4/19/2020,Banten,281
4/20/2020,Banten,289
4/21/2020,Banten,289
4/22/2020,Banten,273
4/23/2020,Banten,273
4/24/2020,Banten,287
4/25/2020,Banten,298
4/26/2020,Banten,298
4/27/2020,Banten,309
4/28/2020,Banten,314
4/29/2020,Banten,314
4/30/2020,Banten,329
5/1/2020,Banten,343
5/2/2020,Banten,352
5/3/2020,Banten,357
5/4/2020,Banten,371
5/5/2020,Banten,300
5/6/2020,Banten,324
5/7/2020,Banten,317
5/8/2020,Banten,327
5/9/2020,Banten,345
5/10/2020,Banten,355
5/11/2020,Banten,339
5/12/2020,Banten,350
5/13/2020,Banten,366
5/14/2020,Banten,378
5/15/2020,Banten,404
5/16/2020,Banten,407
5/17/2020,Banten,430
5/18/2020,Banten,453
5/19/2020,Banten,474
5/20/2020,Banten,475
5/21/2020,Banten,517
5/22/2020,Banten,530
5/23/2020,Banten,530
5/24/2020,Banten,547
5/25/2020,Banten,547
5/26/2020,Banten,563
5/27/2020,Banten,570
5/28/2020,Banten,560
5/29/2020,Banten,559
5/30/2020,Banten,545
5/31/2020,Banten,548
6/1/2020,Banten,546
6/2/2020,Banten,541
6/3/2020,Banten,612
6/4/2020,Banten,617
6/5/2020,Banten,595
6/6/2020,Banten,589
6/7/2020,Banten,594
6/8/2020,Banten,604
6/9/2020,Banten,598
6/10/2020,Banten,622
6/11/2020,Banten,635
6/12/2020,Banten,664
6/13/2020,Banten,734
6/14/2020,Banten,721
6/15/2020,Banten,704
6/16/2020,Banten,713
6/17/2020,Banten,722
6/18/2020,Banten,713
6/19/2020,Banten,714
6/20/2020,Banten,699
6/21/2020,Banten,706
6/22/2020,Banten,712
6/23/2020,Banten,711
6/24/2020,Banten,721
6/25/2020,Banten,730
6/26/2020,Banten,732
6/27/2020,Banten,742
6/28/2020,Banten,731
6/29/2020,Banten,730
6/30/2020,Banten,735
7/1/2020,Banten,727
7/2/2020,Banten,513
7/3/2020,Banten,482
7/4/2020,Banten,486
7/5/2020,Banten,488
7/6/2020,Banten,496
7/7/2020,Banten,499
7/8/2020,Banten,506
7/9/2020,Banten,497
7/10/2020,Banten,482
7/11/2020,Banten,460
7/12/2020,Banten,422
7/13/2020,Banten,424
7/14/2020,Banten,421
7/15/2020,Banten,391
7/16/2020,Banten,392
7/17/2020,Banten,391
7/18/2020,Banten,386
7/19/2020,Banten,404
7/20/2020,Banten,399
7/21/2020,Banten,388
7/22/2020,Banten,384
7/23/2020,Banten,390
7/24/2020,Banten,397
7/25/2020,Banten,395
7/26/2020,Banten,397
7/27/2020,Banten,384
7/28/2020,Banten,387
7/29/2020,Banten,391
7/30/2020,Banten,403
7/31/2020,Banten,391
8/1/2020,Banten,402
8/2/2020,Banten,396
8/3/2020,Banten,389
8/4/2020,Banten,409
8/5/2020,Banten,427
8/6/2020,Banten,430
8/7/2020,Banten,445
8/8/2020,Banten,466
8/9/2020,Banten,489
8/10/2020,Banten,511
8/11/2020,Banten,521
8/12/2020,Banten,550
8/13/2020,Banten,538
8/14/2020,Banten,549
8/15/2020,Banten,562
8/16/2020,Banten,586
8/17/2020,Banten,584
8/18/2020,Banten,639
8/19/2020,Banten,655
8/20/2020,Banten,668
8/21/2020,Banten,670
8/22/2020,Banten,680
8/23/2020,Banten,692
8/24/2020,Banten,711
8/25/2020,Banten,727
8/26/2020,Banten,726
8/27/2020,Banten,764
8/28/2020,Banten,790
8/29/2020,Banten,742
8/30/2020,Banten,746
8/31/2020,Banten,752
9/1/2020,Banten,713
9/2/2020,Banten,758
9/3/2020,Banten,767
9/4/2020,Banten,762
9/5/2020,Banten,782
9/6/2020,Banten,839
9/7/2020,Banten,878
9/8/2020,Banten,911
9/9/2020,Banten,927
9/10/2020,Banten,938
9/11/2020,Banten,946
9/12/2020,Banten,927
9/13/2020,Banten,943
9/14/2020,Banten,975
9/15/2020,Banten,1008
9/16/2020,Banten,1097
9/17/2020,Banten,1171
9/18/2020,Banten,1285
9/19/2020,Banten,1390
9/20/2020,Banten,1532
9/21/2020,Banten,1591
9/22/2020,Banten,1582
9/23/2020,Banten,1751
9/24/2020,Banten,1797
9/25/2020,Banten,1670
9/26/2020,Banten,1758
9/27/2020,Banten,1645
9/28/2020,Banten,1645
9/29/2020,Banten,1645
9/30/2020,Banten,1508
10/1/2020,Banten,1468
10/2/2020,Banten,1434
10/3/2020,Banten,1467
10/4/2020,Banten,1563
10/5/2020,Banten,1627
10/6/2020,Banten,1625
10/7/2020,Banten,1582
10/8/2020,Banten,1605
10/9/2020,Banten,1660
10/10/2020,Banten,1739
10/11/2020,Banten,1756
10/12/2020,Banten,1757
10/13/2020,Banten,1773
10/14/2020,Banten,1750
10/15/2020,Banten,1609
10/16/2020,Banten,1626
10/17/2020,Banten,1632
10/18/2020,Banten,1600
10/19/2020,Banten,1659
10/20/2020,Banten,1614
10/21/2020,Banten,1636
10/22/2020,Banten,1777
10/23/2020,Banten,1843
10/24/2020,Banten,1858
10/25/2020,Banten,1962
10/26/2020,Banten,1818
10/27/2020,Banten,1841
10/28/2020,Banten,1916
10/29/2020,Banten,1927
10/30/2020,Banten,1850
10/31/2020,Banten,1799
11/1/2020,Banten,1781
11/2/2020,Banten,1801
11/3/2020,Banten,1807
11/4/2020,Banten,1787
11/5/2020,Banten,1764
11/6/2020,Banten,1758
11/7/2020,Banten,1788
11/8/2020,Banten,1770
11/9/2020,Banten,1842
11/10/2020,Banten,1897
11/11/2020,Banten,2020
11/12/2020,Banten,2115
11/13/2020,Banten,2225
11/14/2020,Banten,2380
11/15/2020,Banten,2539
11/16/2020,Banten,2538
11/17/2020,Banten,2525
11/18/2020,Banten,2579
11/19/2020,Banten,2738
11/20/2020,Banten,2838
11/21/2020,Banten,2997
11/22/2020,Banten,3111
11/23/2020,Banten,3267
11/24/2020,Banten,3398
11/25/2020,Banten,3440
11/26/2020,Banten,3509
11/27/2020,Banten,3580
11/28/2020,Banten,3652
11/29/2020,Banten,3703
11/30/2020,Banten,3815
12/1/2020,Banten,3913
12/2/2020,Banten,3948
12/3/2020,Banten,4034
12/4/2020,Banten,4143
12/5/2020,Banten,4213
12/6/2020,Banten,4289
12/7/2020,Banten,4381
12/8/2020,Banten,4458
12/9/2020,Banten,4538
12/10/2020,Banten,4670
12/11/2020,Banten,4798
12/12/2020,Banten,4957
12/13/2020,Banten,5048
12/14/2020,Banten,5155
12/15/2020,Banten,5295
12/16/2020,Banten,5399
12/17/2020,Banten,5498
12/18/2020,Banten,5599
12/19/2020,Banten,5768
12/20/2020,Banten,5934
12/21/2020,Banten,6093
12/22/2020,Banten,6310
12/23/2020,Banten,6473
12/24/2020,Banten,6447
12/25/2020,Banten,6571
12/26/2020,Banten,6785
12/27/2020,Banten,6891
12/28/2020,Banten,6987
12/29/2020,Banten,7002
12/30/2020,Banten,7161
12/31/2020,Banten,7348
1/1/2021,Banten,7618
1/2/2021,Banten,7781
1/3/2021,Banten,7888
1/4/2021,Banten,8019
1/5/2021,Banten,8137
1/6/2021,Banten,8169
1/7/2021,Banten,8442
1/8/2021,Banten,8660
1/9/2021,Banten,8910
1/10/2021,Banten,8911
1/11/2021,Banten,9013
1/12/2021,Banten,9119
1/13/2021,Banten,9290
1/14/2021,Banten,9494
1/15/2021,Banten,9672
1/16/2021,Banten,9912
1/17/2021,Banten,10169
1/18/2021,Banten,10240
1/19/2021,Banten,10383
1/20/2021,Banten,10581
1/21/2021,Banten,10769
1/22/2021,Banten,10964
1/23/2021,Banten,11204
1/24/2021,Banten,11448
1/25/2021,Banten,11429
1/26/2021,Banten,11609
1/27/2021,Banten,11073
1/28/2021,Banten,10665
1/29/2021,Banten,10065
1/30/2021,Banten,10305
1/31/2021,Banten,9879
2/1/2021,Banten,9841
2/2/2021,Banten,9664
2/3/2021,Banten,9499
2/4/2021,Banten,9191
2/5/2021,Banten,9230
2/6/2021,Banten,9110
2/7/2021,Banten,8655
2/8/2021,Banten,7736
2/9/2021,Banten,6811
2/10/2021,Banten,6587
2/11/2021,Banten,6553
2/12/2021,Banten,6687
2/13/2021,Banten,6766
2/14/2021,Banten,6827
2/15/2021,Banten,6926
2/16/2021,Banten,7179
2/17/2021,Banten,7470
2/18/2021,Banten,7281
2/19/2021,Banten,7010
2/20/2021,Banten,6757
2/21/2021,Banten,6641
2/22/2021,Banten,6531
2/23/2021,Banten,6622
2/24/2021,Banten,6658
2/25/2021,Banten,6829
2/26/2021,Banten,6795
2/27/2021,Banten,6787
2/28/2021,Banten,6813
3/1/2021,Banten,6783
3/2/2021,Banten,6699
3/3/2021,Banten,6744
3/4/2021,Banten,6739
3/5/2021,Banten,7134
3/6/2021,Banten,6415
3/7/2021,Banten,6415
3/8/2021,Banten,6664
3/9/2021,Banten,6519
3/10/2021,Banten,6606
3/11/2021,Banten,6570
3/12/2021,Banten,6962
3/13/2021,Banten,7049
3/14/2021,Banten,6970
3/15/2021,Banten,6750
3/16/2021,Banten,6628
3/17/2021,Banten,6685
3/18/2021,Banten,6365
3/19/2021,Banten,6141
3/20/2021,Banten,6119
3/21/2021,Banten,5818
3/22/2021,Banten,6039
3/23/2021,Banten,5734
3/24/2021,Banten,5938
3/25/2021,Banten,6015
3/26/2021,Banten,5684
3/27/2021,Banten,5877
3/28/2021,Banten,5930
3/29/2021,Banten,6145
3/30/2021,Banten,6340
3/31/2021,Banten,6290
4/1/2021,Banten,5165
4/2/2021,Banten,4495
4/3/2021,Banten,3837
4/4/2021,Banten,721
4/5/2021,Banten,894
4/6/2021,Banten,1029
4/7/2021,Banten,1164
4/8/2021,Banten,1247
4/9/2021,Banten,1325
4/10/2021,Banten,1397
4/11/2021,Banten,1436
4/12/2021,Banten,1710
4/13/2021,Banten,1842
4/14/2021,Banten,1875
4/15/2021,Banten,1910
4/16/2021,Banten,2005
4/17/2021,Banten,2021
4/18/2021,Banten,1822
4/19/2021,Banten,1860
4/20/2021,Banten,1929
4/21/2021,Banten,1907
4/22/2021,Banten,1915
4/23/2021,Banten,1988
4/24/2021,Banten,1924
4/25/2021,Banten,1866
4/26/2021,Banten,1915
4/27/2021,Banten,2009
4/28/2021,Banten,2015
4/29/2021,Banten,1931
4/30/2021,Banten,1961
5/1/2021,Banten,1986
5/2/2021,Banten,1971
5/3/2021,Banten,2053
5/4/2021,Banten,1998
5/5/2021,Banten,1875
5/6/2021,Banten,1902
5/7/2021,Banten,1920
5/8/2021,Banten,1965
5/9/2021,Banten,1852
5/10/2021,Banten,1869
5/11/2021,Banten,1905
5/12/2021,Banten,1937
5/13/2021,Banten,1970
5/14/2021,Banten,1994
5/15/2021,Banten,1917
5/16/2021,Banten,1939
5/17/2021,Banten,1670
5/18/2021,Banten,1697
5/19/2021,Banten,1685
5/20/2021,Banten,1427
5/21/2021,Banten,1403
5/22/2021,Banten,1365
5/23/2021,Banten,1347
5/24/2021,Banten,1344
5/25/2021,Banten,1422
5/26/2021,Banten,1443
5/27/2021,Banten,1552
5/28/2021,Banten,1541
5/29/2021,Banten,1538
5/30/2021,Banten,1524
5/31/2021,Banten,1396
6/1/2021,Banten,1484
6/2/2021,Banten,1498
6/3/2021,Banten,1508
6/4/2021,Banten,1624
6/5/2021,Banten,1678
6/6/2021,Banten,1693
6/7/2021,Banten,1751
6/8/2021,Banten,1803
6/9/2021,Banten,1880
6/10/2021,Banten,2014
6/11/2021,Banten,2064
6/12/2021,Banten,2191
6/13/2021,Banten,2335
6/14/2021,Banten,2534
6/15/2021,Banten,2620
6/16/2021,Banten,2736
6/17/2021,Banten,2867
6/18/2021,Banten,2949
6/19/2021,Banten,3115
6/20/2021,Banten,3188
6/21/2021,Banten,3428
6/22/2021,Banten,3652
6/23/2021,Banten,3698
6/24/2021,Banten,4096
6/25/2021,Banten,4374
6/26/2021,Banten,4617
6/27/2021,Banten,5007
6/28/2021,Banten,5300
6/29/2021,Banten,5610
6/30/2021,Banten,6005
7/1/2021,Banten,6284
7/2/2021,Banten,6561
7/3/2021,Banten,7248
7/4/2021,Banten,7827
7/5/2021,Banten,8340
